url,title,text
http://cleantechies.com/2012/06/11/top-ten-sustainability-initiatives-of-sony-corp/,Top Ten Sustainability Initiatives of Sony Corp – CleanTechies,"... Like many other electronics manufacturers, <b>Sony Corp</b> is deeply involved with ... <br>
will increase environmental stewardship and decrease <b>climate change</b> and ... <br>
<b>Sony Corp</b> is looking to decrease the environmental impact of all&nbsp;..."
https://changingcourse.eco-business.com/2018/02/23/press-release/,From Asia to Antarctica: Eco-Business launches new climate change ...,"... In Antarctica, I hope to chronicle the impact of <b>climate change</b> from a .... <b>Ltd</b>. <br>
Based in Singapore, <b>Sony</b> Electronics Asia Pacific Pte. <b>Ltd</b>. is a&nbsp;..."
http://www.sonypicturesgreenerworld.com/about,Greener World - Sony Pictures Television,"Through “Sony Pictures A Greener World,” the environmental initiative of Sony ... <br>
by pursuing sustainable activities and partnerships that combat <b>climate change</b>, <br>
... For more information on <b>Sony Corporation&#39;s</b> environmental efforts, visit&nbsp;..."
https://obamawhitehouse.archives.gov/the-press-office/2015/12/01/white-house-announces-additional-commitments-american-business-act,American Business Act on Climate Pledge,"... The impacts of <b>climate change</b> are already being felt worldwide. Nineteen of the <br>
20 ... JETBLUE. JM HUBER <b>CORPORATION</b> ... <b>SONY</b> USA."
https://www.sec.gov/Archives/edgar/data/313838/000114554908001104/k01608e20vf.htm,SONY CORPORATION,"As of March 31, 2008, <b>Sony Corporation</b> had 991 consolidated subsidiaries ..... to <br>
long-term <b>changes</b> in exchange rate levels may interfere with Sony&#39;s <b>global</b>&nbsp;..."
https://www.japanfs.org/en/news/archives/news_id030055.html,Sony Draws Up 'Road to Zero' Plan for Zero Environmental Footprint ...,"... <b>Sony Corporation</b> announced on April 7, 2010, the launch of a new ... substances <br>
and bio-diversity are included, in addition to <b>climate change</b>."
http://www.ethicalcorp.com/bt-sky-hp-leaders-engaging-supply-chain-climate,"BT, Sky, HP 'leaders in engaging supply chain on climate' | Ethical ...","... BT, Sky, HP and Royal Philips are <b>global</b> leaders in taking the battle to cut CO2 ... <br>
Partners, Deutsche Telekom, KPMG UK, Nestle, and <b>Sony Corporation</b>. ... Trust, <br>
for companies to catalyse <b>change</b> within their supply chains."
https://www.jst.go.jp/EN/about/sdgs/doc/book_of_practices_for_SDGs_201709.pdf,Book of Japan's Practices for SDGs,"STI as a Bridging Force to Provide Solutions for Global Issues ... <b>Sony</b> <br>
<b>Corporation</b>. Sumitomo Chemical ... Such issues include the eff ects of <b>global</b> <br>
<b>warming</b>,."
http://fortune.com/2015/10/19/white-house-climate-pledge/,Huge companies commit to White House climate change pledge ...,"... Big tech companies, global retailers, clean energy firms, food makers, ... The <br>
addition of new signers to the White House initiative show how <b>corporate</b> <br>
America is ... Salesforce.com (crm, +0.51%), Siemens and <b>Sony</b> of America. ... To <br>
learn more about the White House <b>climate change</b> pledge, watch this&nbsp;..."
https://www.rand.org/topics/global-climate-change.html,Global Climate Change | RAND,"Global climate models developed by the UN&#39;s Intergovernmental Panel on <br>
<b>Climate Change</b> predict glacial retreat, rises in sea level, and other impacts on <br>
human&nbsp;..."
