url,title,text
https://www.linkedin.com/in/dr-sudip-bhattacharjee-47b49472,Dr. Sudip Bhattacharjee - Product Engineering (Crash Safety ...,"<b>Climate change</b>, Paris Accord and <b>Ford Motor Co</b>: https://www.at.ford.com/en ... <br>
clipsheet/news/2017/6/bill-ford-message-regarding-the-paris-climate-accord.html<br>
&nbsp;..."
http://www.autonews.com/article/20170528/OEM02/170529821/bill-ford-hackett-wall-street,Bill Ford to serve as the voice of Ford in Washington and on Wall ...,"... The executive shuffle gives the great-grandson of Henry <b>Ford</b> his first operational <br>
responsibilities outside of his board position since 2006."
https://uspirg.org/sites/pirg/files/reports/Dirty_Dollars_Dirty_Air_USPIRG.pdf,"Dirty Dollars, Dirty Air: The Auto and Oil Industries' Continuing ...","Scientists predict that <b>climate change</b> will increase the incidence of ..... <b>Ford</b> <br>
<b>Motor Co</b>., General Motors, and the National Automobile Dealers Association. <br>
The."
https://www.sierraclub.org/sierra/big-auto-conspires-with-scott-pruitt-to-roll-back-tailpipe-standards,Big Auto Conspires With Scott Pruitt to Roll Back Tailpipe Standards ...,"... In a March 27 commentary on Medium, <b>Ford Motor Company</b> ... from the auto <br>
industry: publicly calling for action on <b>climate change</b> and&nbsp;..."
http://govcom.org/publications/full_list/ROGERS_Marres_pus.pdf,Landscaping climate change: a mapping technique for ...,"these issues with the aid of a case study on the <b>climate change</b> debate on the ...... <br>
Ford. <b>Ford Motor Company</b> http://www2.ford.com/environment/enviroindex.html."
https://www.asyousow.org/resolutions-tracker/,Resolutions — As You Sow,"... societal impacts of <b>climate change</b> and our <b>company&#39;s</b> potentially critical role in <br>
.... Change, BE IT RESOLVED: Shareholders request that General <b>Motors</b>, with&nbsp;..."
https://grist.org/article/sierra-clubs-new-video-slams-ford-for-greenwashing-its-public-image/,Sierra Club's new video slams Ford for greenwashing its public image,"... Sierra Club&#39;s new video slams Ford for greenwashing its public image ... <br>
Wednesday, the Sierra Club denounced <b>Ford Motor Company</b> for lobbying the .... <br>
and the company has even criticized its own role in <b>climate change</b>."
https://www.usnews.com/news/business/articles/2018-02-22/ford-names-lincoln-chief-to-replace-ousted-n-american-head,Ford Names Lincoln Chief to Replace Ousted N. American Head ...,"... DETROIT (AP) — <b>Ford Motor Co</b>. is naming a <b>replacement</b> for the president ... <br>
Lincoln&#39;s <b>global</b> sales were up 13 percent last year to more than&nbsp;..."
https://engage.us.greenpeace.org/onlineactions/EJ0JEWDXckSyREI_sYYqVQ2,Tell Ford to put cleaner cars on the road! | Greenpeace,"But <b>Ford Motor Company</b> is fighting these standards so it can continue to sell ... <br>
We need strong fuel standards to combat <b>climate change</b> and protect our air!"
https://www.motherjones.com/environment/2008/11/how-ford-lost-focus/,How Ford Lost Focus – Mother Jones,"Then again, no other company had a chairman quite like William Clay Ford Jr. A <br>
... auto execs, he acknowledged the problem of global <b>climate change</b> and his ... <br>
of environmental prophesying by its chairman, the <b>Ford Motor Company</b> is only&nbsp;..."
