url,title,text
https://www.ibm.com/blogs/research/2018/03/ibm-climate-change/,IBM and climate change,"... We have long-standing work from <b>IBM</b> Research and The Weather Company <br>
related to a critical environmental science and <b>climate change</b>,&nbsp;..."
https://www.zdnet.com/article/ibm-pledges-help-tackle-climate-change-with-its-virtual-supercomputer/,IBM pledges help tackle climate change with its virtual supercomputer,"... <b>IBM</b> on Monday pledged the equivalent of $200 million in computing resources, <br>
cloud services and weather data to help scientists research&nbsp;..."
https://www.ibm.com/ibm/environment/climate/,IBM and the Environment - Climate protection,"<b>IBM</b> has been a leader in addressing <b>climate change</b> through our energy <br>
conservation and climate protection programs for decades. <b>IBM&#39;s</b> leadership is <br>
defined&nbsp;..."
https://weather.com/science/environment/news/2018-04-26-ibm-climate-change-research-grants,IBM Awards Grants to Three Climate Change Research Projects ...,"... The winners were chosen from over 70 applications for their potential to make a <br>
significant contribution to understanding of <b>climate change</b>&nbsp;..."
https://www.ibm.com/blogs/policy/ibm-supports-paris-climate-agreement/,Why IBM Stands Firm in Supporting the Paris Climate Agreement,"... <b>IBM</b> has been one of industry&#39;s earliest — and unambiguous — leaders on the <br>
subject of <b>climate change</b> with a commitment that goes back&nbsp;..."
https://www.worldcommunitygrid.org/climate.action,Climate Change and Environmental Research,"As our planet faces the mounting impacts of <b>climate change</b>, scientists are on the <br>
... World Community Grid, weather data from The Weather Company, and <b>IBM</b>&nbsp;..."
https://www-03.ibm.com/press/uk/en/pressrelease/52776.wss,IBM News room - 2017-07-10 IBM and Citizen-Scientists Poised to ...,"... <b>IBM</b> Press Room - As <b>climate change</b> accelerates, <b>IBM</b> is galvanizing the global <br>
science community with a massive infusion of computing&nbsp;..."
https://www.cnet.com/news/blockchain-to-track-carbon-credits-to-fight-climate-change-ibm/,Blockchain alliance aims to track carbon credits to fight climate change,"2 days ago ... Veridium Labs, with help from <b>IBM</b>, has launched a blockchain network designed <br>
to track how companies or other entities buy and sell carbon&nbsp;..."
https://thenextweb.com/artificial-intelligence/2018/04/27/heres-how-ibm-is-saving-earth-with-ai/,Here's how IBM is saving Earth with AI,"... AI has quickly become an important tool for environmental scientists and <br>
researchers trying to reverse <b>climate change</b>, develop clean energy,&nbsp;..."
http://news.emory.edu/stories/2018/04/ibm_climate_grant_to_rollins/index.html,Rollins researchers receive IBM grant to study impact of climate ...,"... Researchers at the Emory Rollins School of Public Health have received one of <br>
<b>IBM&#39;s Climate Change</b> and Environmental grants, which&nbsp;..."
