url,title,text
https://www.theguardian.com/environment/climate-consensus-97-per-cent/2018/mar/23/in-court-big-oil-rejected-climate-denial,"In court, Big Oil rejected climate denial | Dana Nuccitelli ...","... In addition to emphasizing and exaggerating climate science uncertainties, <br>
<b>Chevron&#39;s</b> lawyer noted that the IPCC states that <b>climate change</b> is&nbsp;..."
https://www.wired.com/story/courtroom-climate-science/,"In San Francisco's Big Oil Lawsuit, Climate Science Gets a Day in ...","... Intergovernmental Panel on <b>Climate Change</b>? Yup. They&#39;re right. That&#39;s not as up<br>
-is-down as it might sound; <b>Chevron</b> representatives have&nbsp;..."
https://insideclimatenews.org/news/09112017/climate-change-sea-level-rise-fossil-fuel-exxon-chevron-bp-study,How 90 Big Companies Helped Fuel Climate Change: Study Breaks ...,"... A new study connects <b>climate change</b> impacts to the emissions from Exxon, <br>
<b>Chevron</b> and other large oil, gas and cement companies and their&nbsp;..."
https://www.mercurynews.com/2018/03/21/unusual-court-hearing-on-climate-change-underway-in-san-francisco-court/,"Climate change hearing: Big Oil vs. San Francisco, Oakland","... Courtroom science lab: Federal judge tutored in <b>climate change</b> ... Judge William <br>
Alsup, during which an attorney for <b>Chevron</b> acknowledged&nbsp;..."
http://www.sfexaminer.com/chevron-sf-oakland-present-climate-change-tutorial-u-s-judge/,"Chevron, SF and Oakland present climate change tutorial before ...","... A lawyer for <b>Chevron</b> Corp. told a federal judge in San Francisco Wednesday that <br>
the company &quot;accepts the consensus of the scientific&nbsp;..."
https://www.sfgate.com/news/bayarea/article/Chevron-Sf-And-Oakland-Present-Climate-Change-12771893.php,"Chevron, Sf And Oakland Present Climate Change Tutorial Before ...","... Boutrous said <b>Chevron</b> is relying on a 2013 report by the Intergovernmental <br>
Panel on <b>Climate Change</b>, an international agency that&nbsp;..."
https://www.npr.org/sections/thetwo-way/2016/05/25/479491919/exxonmobil-chevron-shareholders-reject-resolutions-aimed-at-battling-climate-cha,"Exxon Mobil, Chevron Shareholders Reject Resolutions Aimed At ...","... The resolutions would have required the company to add a <b>climate change</b> <br>
expert to its board, publish an annual report on the subject, and&nbsp;..."
http://climatecasechart.com/case/county-san-mateo-v-chevron-corp/,County of San Mateo v. Chevron Corp. - Climate Change Litigation,"<b>Chevron</b> Filed Third-Party Complaint Against Statoil in San Mateo and Imperial <br>
Beach <b>Climate Change</b> Lawsuits. On December 15, 2017, the <b>Chevron</b>&nbsp;..."
https://www.huffingtonpost.com/entry/california-fossil-fuel-lawsuits_us_5a7dbfe3e4b0c6726e12bc83,"Why This California City Is Taking On Chevron, Exxon And Shell ...","... Kenneth Davis who lives near a <b>Chevron</b> refinery in North Richmond, ... A <b>climate</b> <br>
<b>change</b> adaptation study commissioned by the city revealed&nbsp;..."
https://www.law360.com/articles/895590/chevron-admits-risks-of-climate-change-probes-litigation,"Chevron Admits Risks Of Climate Change Probes, Litigation - Law360","... <b>Chevron</b> Corp. on Thursday acknowledged to investors that increasingly <br>
aggressive public efforts to combat <b>climate change</b> could eventually&nbsp;..."
