url,title,text
http://www.audible.com/pd/Science-Technology/Its-Easy-Being-Green-Audiobook/B0036HXX7Q,It's Easy Being Green Audiobook | Audible.com,"&quot;As more and more of us become aware of <b>climate change</b> we are beginning to <br>
look ... The audiobook highlights simple changes that can be easily incorporated <br>
... Audible.com Reviews; <b>Amazon</b> Reviews ... Copyright 1997 - 2017 Audible <b>Inc</b>."
https://www.amazon.de/Climate-Casino-Uncertainty-Economics-Warming/dp/030021264X,"The Climate Casino: Risk, Uncertainty, and Economics for a ...","&quot;&quot;The Climate Casino&quot; is one of the most important books ever written about <br>
global warming....it deals with the problem (<b>climate change</b> and its consequences<br>
&nbsp;..."
https://www.renewableenergyworld.com/articles/2015/11/billionaire-philanthropists-boost-climate-change-investment.html,Billionaire Philanthropists Boost Climate Change Investment ...,"... Billionaire Philanthropists Boost <b>Climate Change</b> Investment ... of Virgin Group <br>
Ltd.; and Jeff Bezos, chief executive officer of <b>Amazon.com Inc</b>."
https://precollege.nd.edu/experience-nd/community-involvement/,Community Involvement // Experience ND // Office of Pre-College ...,"Ferguson explores the comprehensive scope of the <b>climate change</b> crisis and ... <br>
Click here to watch Time to Choose via <b>Amazon</b> Video. ... 2016 – Poverty, <b>Inc</b>."
https://carbonfund.org/,Carbonfund.org: Home,"We are all responsible for <b>climate change</b> and we all must be part of the solution. <br>
... Reduce carbon dioxide emissions; Mitigate <b>climate change</b>; Conserve&nbsp;..."
http://proxymonitor.org/,Proxy Monitor,"<b>Climate</b>-<b>Change</b> Proposals Break Through By James R. Copland and Margaret <br>
M. O&#39;Keefe June 2017. Proxy Season Preview: Shareholder Activism en Marche"
http://yearsoflivingdangerously.com/,Years Of Living Dangerously,"The YEARS Project is a global storytelling and education effort to inform, <br>
empower, and unite the world in the face of <b>climate change</b>. Join the YEARS <br>
team,&nbsp;..."
https://www.greenpeace.org/usa/,Greenpeace USA,"Greenpeace will never stop fighting for a greener, healthier world for our oceans, <br>
forests, food, <b>climate</b>, and democracy—no matter what forces stand in our way."
https://www.rainforest-alliance.org/,Rainforest Alliance: Home,"Creating Change on a Coffee Farm in Peru. Juan Jiménez restored the ... <br>
Rainforests are key to combating <b>climate change</b>. Yet, every day, they&#39;re being&nbsp;..."
https://www.worldwildlife.org/partnerships/avon-products,Avon Products | Partnerships | WWF,"Avon Products, <b>Inc</b> is the world&#39;s largest direct seller of beauty, fashion and ... <br>
especially in tropical climates, is accelerating, leading to <b>climate change</b> and a&nbsp;..."
