url,title,text
https://climatenexus.org/international/brazil/,Brazil | Climate Nexus,"... Dilma Rousseff had been the board chair of <b>Petrobras</b> under her ... that many <br>
studies have attributed in part to <b>climate change</b> although the&nbsp;..."
https://www.petrolworld.com/headlines/item/29157-switzerland-petrobras-joins-oil-gas-climate-initiative,Petrol World - Petrobras Joins Oil & Gas Climate Initiative,"... Led by presidents of fuel companies, the OGCI is a group that aims to drive a <br>
response from the sector to <b>climate change</b>, gather knowledge&nbsp;..."
http://www.worldoil.com/news/2018/4/13/bp-petrobras-alliance-to-explore-joint-projects-in-brazil-and-beyond,"BP, Petrobras alliance to explore joint projects in Brazil and beyond","... BP, <b>Petrobras</b> alliance to explore joint projects in Brazil and beyond ... which <br>
aims to lead the oil and gas industry response to <b>climate change</b>."
https://splash247.com/petrobras-join-industry-climate-initiative/,Petrobras to join industry climate initiative - Splash 247,"... Brazil&#39;s troubled state oil firm <b>Petrobras</b>, a major offshore drilling ... is a voluntary <br>
initiative to lead the industry response to <b>climate change</b>."
https://canada.constructconnect.com/dcn/news/economic/2018/03/former-petrobras-ceo-sentenced-11-years-jail,Former Petrobras CEO sentenced to 11 years in jail ...,"... He was arrested in July and is the only ex-<b>Petrobras</b> CEO implicated in ... Ottawa <br>
to assess impact of <b>climate change</b> on Nova Scotia land link."
https://www.epmag.com/ceraweek-petrobras-statoil-ceos-talk-leadership-during-challenges-1484581,"CERAWeek: Petrobras, Statoil CEOs Talk Leadership During ...","... Costs, corruption and <b>climate change</b> were among the challenges and ... Statoil, <br>
<b>Petrobras</b>, Eldar Sætre, Pedro Parente, downturn, IHS,&nbsp;..."
https://www.brookings.edu/research/could-pemex-follow-the-logic-of-petrobras/,Could PEMEX Follow the Logic of PETROBRAS?,"The catalyst for <b>change</b> came from Inácio Lula da Silva who addressed a <br>
Mexican ... It might start by drilling off the West African coast, where <b>PETROBRAS</b> <br>
cut its&nbsp;..."
https://www.chron.com/business/energy/article/Petrobras-working-to-change-corporate-culture-12729611.php,Petrobras working to change corporate culture after scandal ...,"... <b>Petrobras</b> CEO Pedro Parente said the company is <b>changing</b> its focus and <br>
working to improve employee culture in the wake of a scandal that&nbsp;..."
https://mlexmarketinsight.com/insights-center/editors-picks/anti-bribery-and-corruption/latin-america/greek-shipping-companies-aegean-and-tsakos-dragged-into-petrobras-corruption-probe,Greek shipping companies Aegean and Tsakos dragged into ...,"... The companies are alleged to have paid middlemen, who in turn bribed <br>
<b>Petrobras</b> officials to help secure contracts for the shipping companies."
https://www.greenpeace.org/new-zealand/story/why-petrobras-has-no-rights-to-drill-for-deep-sea-oil-off-the-east-cape/,Why Petrobras has no right(s) to drill for deep sea oil off the East Cape,"... Why <b>Petrobras</b> has no right(s) to drill for deep sea oil off the East Cape ... of oil – <br>
given the damage <b>climate change</b> will do to life on this planet&nbsp;..."
