url,title,text
https://www.csmonitor.com/Environment/Inhabit/2018/0405/Climate-change-goes-to-court,Climate change goes to court - CSMonitor.com,"... The Bay Area cities enlisted three top <b>climate</b> scientists. Just one person from <br>
among the five defendants (BP, the <b>Chevron Corp</b>.,&nbsp;..."
https://www.law.com/therecorder/2018/03/20/in-cities-climate-change-case-the-judge-requests-a-science-lesson/,"In Cities' Climate Change Case, the Judge Requests a Science ...","... ... <b>Chevron Corp</b>., ConocoPhillips Co., Exxon Mobil Corp. and Royal Dutch Shell <br>
... In the <b>global warming</b> case, Alsup has asked both sides to “trace the ... during <br>
the Obama administration, said Chevron plans to point Alsup to&nbsp;..."
https://www.linkedin.com/in/aleechevron,Arthur Lee - Chevron Fellow and Principal Advisor - Chevron ...,"Fellow of <b>Chevron Corporation</b>. <b>Climate change</b> and air quality policies and <br>
mitigation technologies. Participant in the Fourth Assessment of the IPCC."
http://www.foxnews.com/politics/2018/04/24/15-states-push-back-on-california-cities-climate-change-suit.html,15 states push back on California cities' climate change suit | Fox ...,"... <b>Chevron Corp&#39;s</b> refinery is shown in Richmond, California August 7, 2012. (<br>
REUTERS/Robert Galbraith). Fifteen state attorneys general have&nbsp;..."
https://www.lexology.com/library/detail.aspx?g=49005d88-079c-4633-8fd8-1549045e600d,Another Federal Court in California Grants Remand of Climate ...,"... ... the viability of the recent U.S.-filed state law <b>climate change</b> litigation against <br>
industry, a second… ... <b>Chevron Corp</b>., City of Imperial Beach v."
http://www.pionline.com/article/20170601/ONLINE/170609991/shareholders-defeat-environment-related-proposals-at-chevron-annual-meeting,Shareholders defeat environment-related proposals at Chevron ...,"... Two environment-related proposals were defeated at <b>Chevron Corp</b>. ... <br>
Occidental Petroleum shareholders pass <b>climate change</b> disclosure&nbsp;..."
http://www.nytimes.com/topic/company/chevron-corporation,Chevron Corporation - The New York Times,"Commentary and archival information about the <b>Chevron Corporation</b> from The <br>
New York ... To Fight <b>Climate Change</b>, New York City Takes On Oil Companies."
https://www.theverge.com/2018/3/22/17151532/climate-tutorial-san-francisco-oakland-lawsuits-judge-alsup-chevron-exxon,"Chevron's lawyer says climate change is real, and it's your fault ...","... In a hearing before Judge Alsup in San Francisco, oil companies backed the <br>
scientific consensus that humans cause <b>climate change</b>."
https://www.asyousow.org/press-releases/2018/4/3/sec-says-chevron-must-address-climate-risk-shareholder-proposal-filed-by-as-you-sow-arjuna-capital,SEC Says Chevron Must Address Climate Risk Shareholder ...,"... <b>Chevron</b> argued to the SEC that <b>global warming</b> lawsuits -- filed against ... is a <br>
division of registered investment advisor Baldwin Brothers <b>Inc</b>.,&nbsp;..."
https://www.sfcityattorney.org/wp-content/uploads/2017/09/Oakland-file-stamped-complaint.pdf,Oakland,"... OAKLAND WILL INCURSERIOUS <b>CLIMATE CHANGE</b> INJURIES ... brings this <br>
action against Defendants BP p.l.c. (&quot;BP), <b>Chevron Corporation</b>."
